,head_id,relation_id,tail_id,score,in_validation,in_testing
22615,36,7,42,-0.33296722,False,False
22616,6,13,11,-0.33296752,False,False
22617,18,15,28,-0.33296785,False,False
22618,4,14,45,-0.3329693,False,False
22619,34,15,33,-0.3329734,False,False
22620,44,3,23,-0.33297616,False,False
22621,6,3,16,-0.33297667,False,False
22622,34,3,40,-0.33297852,False,False
22623,14,11,17,-0.3329792,False,False
22624,10,1,20,-0.3329793,False,False
22625,40,1,22,-0.33297944,False,False
22626,33,6,16,-0.33297953,False,False
22627,41,2,16,-0.33298227,False,False
22628,30,8,40,-0.33298305,False,False
22629,40,10,8,-0.3329839,False,False
22630,26,2,38,-0.33298436,False,False
22631,25,9,7,-0.33298442,False,False
22632,38,5,46,-0.33298558,False,False
22633,7,4,30,-0.33298817,False,False
22634,27,6,2,-0.33299035,False,False
22635,31,5,31,-0.33299145,False,False
22636,2,15,1,-0.33299202,False,False
22637,42,3,26,-0.33299297,False,False
22638,5,1,33,-0.3329939,False,False
22639,3,1,26,-0.33299407,False,False
22640,32,3,23,-0.3329947,False,False
22641,10,12,39,-0.33299547,False,False
22642,11,2,10,-0.33299857,False,False
22643,14,12,32,-0.33300117,False,False
22644,21,11,33,-0.33300298,False,False
22645,12,0,10,-0.33300555,False,False
22646,8,1,45,-0.3330075,False,False
22647,25,12,5,-0.33300763,False,False
22648,40,14,14,-0.33300865,False,False
22649,16,9,2,-0.33301017,False,False
22650,5,6,36,-0.33301386,False,False
22651,12,0,46,-0.3330153,False,False
22652,17,15,30,-0.3330155,False,False
22653,40,4,35,-0.33301842,False,False
22654,10,4,32,-0.333023,False,False
22655,8,15,23,-0.33302373,False,False
22656,5,0,39,-0.33302528,False,False
22657,15,15,1,-0.33302528,False,False
22658,40,6,3,-0.3330254,False,False
22659,2,5,32,-0.3330259,False,False
22660,8,1,28,-0.33302602,False,False
22661,10,7,31,-0.33302668,False,False
22662,21,15,35,-0.33303016,False,False
22663,0,1,21,-0.33303067,False,False
22664,24,8,6,-0.33303323,False,False
22665,33,11,29,-0.33303577,False,False
22666,32,16,10,-0.33303592,False,False
22667,26,1,12,-0.33303666,False,False
22668,7,5,36,-0.3330367,False,False
22669,37,4,20,-0.33303687,False,False
22670,7,1,37,-0.33303794,False,False
22671,24,10,7,-0.33304006,False,False
22672,34,5,2,-0.33304045,False,False
22673,18,13,31,-0.33304125,False,False
22674,11,4,26,-0.3330417,False,False
22675,12,4,10,-0.33304232,False,False
22676,23,12,22,-0.3330453,False,False
22677,43,14,44,-0.33304563,False,False
22678,22,9,26,-0.33304566,False,False
22679,31,3,30,-0.33304593,False,False
22680,42,12,31,-0.3330465,False,False
22681,14,1,42,-0.33304784,False,False
22682,10,15,43,-0.3330484,False,False
22683,17,0,15,-0.33305156,False,False
22684,19,4,26,-0.33305284,False,False
22685,12,15,20,-0.33305368,False,False
22686,5,0,27,-0.3330539,False,False
22687,15,3,5,-0.33305398,False,False
22688,14,13,46,-0.333055,False,False
22689,2,10,32,-0.33305693,False,False
22690,4,6,34,-0.33305722,False,False
22691,31,14,35,-0.3330573,False,False
22692,1,10,25,-0.33305857,False,False
22693,5,1,16,-0.3330591,False,False
22694,13,2,35,-0.33306074,False,False
22695,35,3,13,-0.33306313,False,False
22696,24,16,22,-0.33306378,False,False
22697,24,4,8,-0.33306527,False,False
22698,25,2,38,-0.33306536,False,False
22699,4,5,11,-0.33306676,False,False
22700,5,15,0,-0.33306676,False,False
22701,39,12,23,-0.33306685,False,False
22702,29,8,3,-0.3330678,False,False
22703,20,4,34,-0.33306786,False,False
22704,9,10,44,-0.3330691,False,False
22705,15,0,18,-0.33306944,False,False
22706,4,14,36,-0.33307037,False,False
22707,23,8,33,-0.33307242,False,False
22708,16,3,31,-0.33307424,False,False
22709,2,15,34,-0.33307537,False,False
22710,38,13,20,-0.33307543,False,False
22711,41,3,12,-0.33307946,False,False
22712,16,5,24,-0.33308157,False,False
22713,9,5,23,-0.3330817,False,False
22714,41,16,10,-0.33308497,False,True
22715,31,8,33,-0.33308634,False,False
22716,44,12,9,-0.33308652,False,False
22717,13,15,27,-0.33308703,False,False
22718,7,0,11,-0.33308798,False,False
22719,20,1,16,-0.33308813,False,False
22720,46,2,15,-0.33308864,False,False
22721,14,14,33,-0.3330895,False,False
22722,32,0,43,-0.3330897,False,False
22723,44,11,33,-0.33309045,False,False
22724,36,15,40,-0.33309114,False,False
22725,43,10,3,-0.33309218,False,False
22726,39,9,44,-0.3330937,False,False
22727,4,14,21,-0.3330938,False,False
22728,46,0,13,-0.3330946,False,False
22729,23,11,19,-0.33309528,False,False
22730,44,3,38,-0.33309543,False,False
22731,31,8,28,-0.3330969,False,False
22732,5,11,33,-0.33309716,False,False
22733,17,0,6,-0.33309734,False,False
22734,18,3,31,-0.33309752,False,False
22735,31,9,42,-0.3330991,False,False
22736,42,15,7,-0.3330993,False,False
22737,2,15,21,-0.33309945,False,False
22738,31,8,26,-0.33309948,False,False
22739,25,6,5,-0.33310103,False,False
22740,24,1,32,-0.3331033,False,False
22741,22,11,38,-0.33310464,False,False
22742,6,2,13,-0.33310482,False,False
22743,44,3,20,-0.33310744,False,False
22744,12,8,39,-0.3331101,False,False
22745,36,2,45,-0.33311284,False,False
22746,46,4,35,-0.3331145,False,False
22747,1,5,4,-0.33311468,False,False
22748,2,15,23,-0.33311474,False,False
22749,45,1,5,-0.33311504,False,False
22750,15,0,13,-0.3331158,False,False
22751,34,3,8,-0.3331172,False,False
22752,25,6,0,-0.33311886,False,False
22753,45,4,12,-0.33311996,False,False
22754,43,8,24,-0.3331203,False,False
22755,36,15,16,-0.3331207,False,False
22756,7,15,34,-0.33312362,False,False
22757,42,4,3,-0.3331244,False,False
22758,15,9,10,-0.33312723,False,False
22759,4,5,43,-0.3331296,False,False
22760,16,9,36,-0.33313063,False,False
22761,40,1,41,-0.33313468,False,False
22762,23,12,40,-0.33313653,False,False
22763,15,2,1,-0.3331373,False,False
22764,17,1,27,-0.33313915,False,False
22765,22,0,32,-0.33313936,False,False
22766,5,5,9,-0.33314335,False,False
22767,27,1,1,-0.33314553,False,False
22768,7,11,6,-0.333148,False,False
22769,15,3,45,-0.3331498,False,False
22770,29,13,12,-0.33315086,False,False
22771,34,6,41,-0.333151,False,False
22772,31,9,5,-0.33315116,False,False
22773,17,10,35,-0.33315307,False,False
22774,7,10,39,-0.33315444,False,False
22775,6,12,40,-0.33315486,False,False
22776,19,7,36,-0.3331568,False,False
22777,25,4,41,-0.3331572,False,False
22778,29,3,19,-0.33315727,False,False
22779,21,12,7,-0.33315817,False,False
22780,6,9,11,-0.3331614,False,False
22781,37,12,12,-0.33316183,False,False
22782,23,15,8,-0.33316183,False,False
22783,0,7,46,-0.33316246,False,False
22784,14,1,45,-0.33316302,False,False
22785,32,5,15,-0.33316326,False,False
22786,0,1,17,-0.33316657,False,False
22787,7,0,27,-0.33316666,False,False
22788,17,6,15,-0.33316728,False,False
22789,36,7,26,-0.33316925,False,False
22790,26,14,26,-0.33316943,False,False
22791,38,4,31,-0.3331712,False,False
22792,29,9,2,-0.3331733,False,False
22793,40,1,24,-0.33317345,False,False
22794,44,1,31,-0.3331738,False,False
22795,42,3,34,-0.33317676,False,False
22796,41,5,19,-0.33317688,False,False
22797,8,15,25,-0.3331778,False,False
22798,41,6,16,-0.33317822,False,False
22799,21,5,4,-0.33317846,False,False
22800,12,5,9,-0.33317864,False,False
22801,14,3,31,-0.3331798,False,False
22802,43,8,3,-0.33317995,False,False
22803,24,12,40,-0.33318165,False,False
22804,22,11,22,-0.33318403,False,False
22805,9,10,1,-0.3331847,False,False
22806,35,0,6,-0.33318558,False,False
22807,8,5,17,-0.33318627,False,False
22808,2,6,35,-0.33318794,False,False
22809,2,11,4,-0.3331883,False,False
22810,25,11,15,-0.3331891,False,False
22811,10,14,45,-0.3331896,False,False
22812,21,12,20,-0.33319125,False,False
22813,22,1,5,-0.33319157,False,False
22814,2,15,30,-0.33319402,False,False
22815,9,12,2,-0.33319527,False,False
22816,46,6,24,-0.33319795,False,False
22817,36,15,14,-0.333199,False,False
22818,34,1,36,-0.3331993,False,False
22819,7,12,22,-0.3331996,False,False
22820,26,15,11,-0.33320084,False,False
22821,12,3,31,-0.333202,False,False
22822,28,2,13,-0.3332027,False,False
22823,41,10,23,-0.33320287,False,False
22824,33,11,0,-0.3332035,False,False
22825,38,14,7,-0.3332045,False,False
22826,37,15,24,-0.3332052,False,False
22827,39,6,12,-0.33320725,False,False
22828,2,12,9,-0.33320805,False,False
22829,46,0,6,-0.3332094,False,False
22830,19,15,28,-0.33321115,False,False
22831,19,6,24,-0.3332139,False,False
22832,24,4,7,-0.3332183,False,False
22833,5,10,7,-0.3332207,False,False
22834,31,4,19,-0.3332213,False,False
22835,2,1,28,-0.33322644,False,False
22836,8,6,31,-0.33322728,False,False
22837,13,4,30,-0.3332283,False,False
22838,18,3,8,-0.3332339,False,False
22839,7,12,33,-0.3332364,False,False
22840,0,12,31,-0.3332432,False,False
22841,31,14,9,-0.33324388,False,False
22842,42,3,6,-0.33324602,False,False
22843,7,11,26,-0.33324626,False,False
22844,3,1,41,-0.3332465,False,False
22845,14,15,37,-0.33324897,False,False
22846,1,10,17,-0.3332497,False,False
22847,37,5,35,-0.33325008,False,False
22848,38,4,12,-0.3332523,False,False
22849,5,15,13,-0.3332524,False,False
22850,12,3,24,-0.33325446,False,False
22851,15,15,13,-0.33325577,False,False
22852,37,11,6,-0.3332587,False,False
22853,1,1,11,-0.33326018,False,False
22854,8,8,14,-0.33326018,False,False
22855,44,1,16,-0.33326042,False,False
22856,6,1,29,-0.33326253,False,False
22857,19,15,41,-0.33326253,False,False
22858,16,2,19,-0.3332637,False,False
22859,30,15,45,-0.33326378,False,False
22860,20,2,41,-0.33326536,False,False
22861,37,4,15,-0.33326682,False,False
22862,37,2,41,-0.3332686,False,False
22863,39,7,11,-0.33326903,False,False
22864,27,9,28,-0.33327025,False,False
22865,1,2,31,-0.3332707,False,False
22866,2,10,44,-0.33327118,False,False
22867,42,16,44,-0.33327278,False,False
22868,38,3,23,-0.33327413,False,False
22869,40,7,22,-0.3332751,False,False
22870,31,10,0,-0.33327532,False,False
22871,25,0,32,-0.33327535,False,False
22872,23,9,43,-0.33327615,False,False
22873,33,7,26,-0.33327726,False,False
22874,8,5,23,-0.3332774,False,False
22875,27,4,30,-0.333278,False,False
22876,9,7,20,-0.33327866,False,False
22877,15,8,37,-0.33327898,False,False
22878,24,1,20,-0.33327913,False,False
22879,1,11,46,-0.3332831,False,False
22880,27,10,17,-0.3332851,False,False
22881,14,2,30,-0.33328804,False,False
22882,2,2,45,-0.33328846,False,False
22883,36,9,30,-0.33328885,False,False
22884,31,14,7,-0.33328918,False,False
22885,46,1,8,-0.33329296,False,False
22886,9,8,0,-0.33329365,False,False
22887,20,5,10,-0.33329386,False,False
22888,40,0,19,-0.33329564,False,False
22889,8,10,24,-0.33329615,False,False
22890,10,6,38,-0.33329776,False,False
22891,19,0,40,-0.3332979,False,False
22892,29,11,12,-0.33329913,False,False
22893,44,8,37,-0.33329993,False,False
22894,21,3,30,-0.3333,False,False
22895,29,3,20,-0.3333012,False,False
22896,27,4,38,-0.33330214,False,False
22897,39,4,6,-0.33330327,False,False
22898,38,2,25,-0.33330342,False,False
22899,19,3,25,-0.33330405,False,False
22900,5,6,44,-0.33330438,False,False
22901,7,0,38,-0.33330485,False,False
22902,25,11,46,-0.33330557,False,False
22903,16,12,22,-0.3333062,False,False
22904,7,9,15,-0.33330652,False,False
22905,37,6,38,-0.3333067,False,False
22906,20,4,35,-0.33330682,False,False
22907,19,4,14,-0.33330807,False,False
22908,1,5,10,-0.3333083,False,False
22909,36,4,42,-0.33330882,False,False
22910,34,15,46,-0.33331195,False,False
22911,2,15,9,-0.33331206,False,False
22912,21,11,19,-0.33331248,False,False
22913,16,3,0,-0.33331713,False,False
22914,40,2,19,-0.3333177,False,False
22915,41,0,2,-0.33332032,False,False
22916,46,7,27,-0.33332378,False,False
22917,29,7,23,-0.33332473,False,False
22918,6,16,15,-0.33332494,False,False
22919,33,15,37,-0.3333253,False,False
22920,1,14,15,-0.33332828,False,False
22921,5,11,39,-0.3333292,False,False
22922,4,14,42,-0.3333296,False,False
22923,0,16,41,-0.33333254,False,False
22924,34,12,9,-0.33333302,False,False
22925,17,11,6,-0.33333635,False,False
22926,26,15,14,-0.3333379,False,False
22927,35,1,6,-0.33333933,False,False
22928,26,12,9,-0.33334088,False,False
22929,33,15,17,-0.33334526,False,False
22930,13,2,30,-0.3333456,False,False
22931,11,12,25,-0.33334583,False,False
22932,12,10,0,-0.33334783,False,False
22933,34,6,25,-0.33334956,False,False
22934,21,1,42,-0.3333498,False,False
22935,43,1,29,-0.3333505,False,False
22936,25,3,39,-0.33335084,False,False
22937,0,0,18,-0.33335307,False,False
22938,26,10,9,-0.3333531,False,False
22939,14,14,18,-0.33335477,False,False
22940,16,0,22,-0.33335638,False,False
22941,5,1,30,-0.33335716,False,False
22942,40,9,36,-0.33335918,False,False
22943,13,10,41,-0.33336005,False,False
22944,13,0,9,-0.33336025,False,False
22945,35,5,42,-0.33336118,False,False
22946,12,3,19,-0.3333664,False,False
22947,23,13,12,-0.33336693,False,False
22948,30,7,3,-0.33336708,False,False
22949,24,4,17,-0.33336756,False,False
22950,35,9,38,-0.33336776,False,False
22951,29,15,15,-0.3333684,False,False
22952,44,8,41,-0.33336997,False,False
22953,34,16,4,-0.33337164,False,False
22954,37,1,12,-0.3333725,False,False
22955,44,3,29,-0.33337402,False,False
22956,26,0,32,-0.33337495,False,False
22957,9,12,15,-0.3333759,False,False
22958,37,4,19,-0.33337724,False,False
22959,27,12,26,-0.33338183,False,False
22960,45,4,32,-0.33338234,False,False
22961,18,5,42,-0.33338237,False,False
22962,42,1,36,-0.3333872,False,False
22963,46,12,18,-0.33338788,False,False
22964,15,5,46,-0.33338985,False,False
22965,19,9,45,-0.33339256,False,False
22966,32,8,4,-0.33339307,False,False
22967,35,8,8,-0.3333943,False,False
22968,11,6,34,-0.33339477,False,False
22969,0,7,21,-0.33339685,False,False
22970,33,3,3,-0.33339807,False,False
22971,38,12,41,-0.33339843,False,False
22972,27,16,13,-0.33340037,False,False
22973,32,10,14,-0.33340037,False,False
22974,35,4,28,-0.3334029,False,False
22975,1,14,29,-0.33340332,False,False
22976,30,0,5,-0.33340475,False,False
22977,28,10,37,-0.33340523,False,False
22978,36,1,43,-0.33340564,False,False
22979,9,12,31,-0.33340564,False,False
22980,9,11,10,-0.33340764,False,False
22981,26,13,41,-0.3334085,False,False
22982,1,3,6,-0.33340865,False,False
22983,36,11,23,-0.33340985,False,False
22984,26,4,1,-0.33341277,False,False
22985,7,15,16,-0.33341375,False,False
22986,6,9,19,-0.3334154,False,False
22987,17,2,19,-0.33341646,False,False
22988,44,15,24,-0.33341756,False,False
22989,4,15,24,-0.33342275,False,False
22990,25,4,7,-0.33342287,False,False
22991,37,15,27,-0.33342445,False,False
22992,10,14,9,-0.33342555,False,False
22993,44,15,26,-0.33342925,False,False
22994,11,2,1,-0.33343208,False,False
22995,31,7,39,-0.33343482,False,False
22996,14,2,11,-0.33343518,False,False
22997,39,11,11,-0.33343542,False,False
22998,27,12,30,-0.3334368,False,False
22999,6,16,14,-0.33343858,False,False
23000,14,11,41,-0.33343986,False,False
23001,37,8,14,-0.33344015,False,False
23002,40,15,32,-0.33344173,False,False
23003,32,14,46,-0.3334429,False,False
23004,36,10,40,-0.33344293,False,False
23005,40,3,28,-0.33344296,False,False
23006,24,2,35,-0.33344442,False,False
23007,28,9,27,-0.3334447,False,False
23008,41,14,2,-0.333445,False,False
23009,40,4,45,-0.33344796,False,False
23010,30,12,15,-0.33344802,False,False
23011,29,11,32,-0.33344877,False,False
23012,21,12,14,-0.33344916,False,False
23013,13,16,15,-0.33344984,False,False
23014,24,12,45,-0.33344996,False,False
23015,41,12,18,-0.33345124,False,False
23016,12,11,22,-0.33345166,False,False
23017,44,3,40,-0.33345294,False,False
23018,12,16,34,-0.33345494,False,False
23019,28,10,30,-0.33345526,False,False
23020,7,9,6,-0.33345672,False,False
23021,20,5,7,-0.33345756,False,False
23022,34,5,39,-0.33345756,False,False
23023,33,9,32,-0.33345845,False,False
23024,7,2,41,-0.33345905,False,False
23025,43,7,39,-0.33345917,False,False
23026,29,1,7,-0.33345956,False,False
23027,21,0,40,-0.33346003,False,False
23028,46,0,1,-0.33346194,False,False
23029,13,3,44,-0.33346266,False,False
23030,20,6,9,-0.33346298,False,False
23031,5,16,39,-0.33346435,False,False
23032,19,15,5,-0.3334661,False,False
23033,10,15,2,-0.33346707,False,False
23034,24,5,11,-0.33346874,False,False
23035,44,3,36,-0.33347037,False,False
23036,35,15,25,-0.3334719,False,False
23037,18,3,26,-0.33347252,False,False
23038,4,8,7,-0.33347377,False,False
23039,5,2,2,-0.33347595,False,False
23040,23,10,11,-0.3334776,False,False
23041,17,15,41,-0.33347774,False,False
23042,35,3,36,-0.3334788,False,False
23043,34,16,26,-0.33348042,False,False
23044,16,0,9,-0.33348167,False,False
23045,31,4,22,-0.33348176,False,False
23046,37,7,40,-0.33348227,False,False
23047,20,14,30,-0.33348384,False,False
23048,23,9,31,-0.3334866,False,False
23049,25,5,35,-0.33348715,False,False
23050,12,6,24,-0.33348763,False,False
23051,8,10,3,-0.33348805,False,False
23052,28,14,42,-0.33348846,False,False
23053,22,0,9,-0.33348852,False,False
23054,40,1,38,-0.33348894,False,False
23055,16,3,9,-0.33349097,False,False
23056,17,3,21,-0.33349112,False,False
23057,12,5,35,-0.33349186,False,False
23058,10,6,18,-0.333492,False,False
23059,12,0,25,-0.33349282,False,False
23060,19,3,34,-0.33349332,False,False
23061,45,3,14,-0.3334934,False,False
23062,16,13,28,-0.33349383,False,False
23063,30,9,36,-0.33349383,False,False
23064,40,10,20,-0.33349463,False,False
23065,34,4,7,-0.33349496,False,False
23066,19,5,29,-0.33349648,False,False
23067,14,4,34,-0.33350024,False,False
23068,15,3,41,-0.3335003,False,False
23069,29,2,6,-0.33350086,False,False
23070,24,3,19,-0.33350274,False,False
23071,30,15,23,-0.3335029,False,False
23072,1,9,35,-0.33350396,False,False
23073,24,10,32,-0.33350432,False,False
23074,10,11,26,-0.33350527,False,False
23075,46,3,16,-0.33350536,False,False
23076,25,11,41,-0.33350542,False,False
23077,35,0,8,-0.33350632,False,False
23078,39,9,9,-0.33350852,False,False
23079,4,11,9,-0.33350855,False,False
23080,11,1,19,-0.33350867,False,False
23081,38,8,18,-0.33350888,False,False
23082,20,2,35,-0.33350965,False,False
23083,5,14,20,-0.33351168,False,False
23084,44,12,20,-0.33351243,False,False
23085,32,15,20,-0.33351323,False,False
23086,6,13,5,-0.33351374,False,False
23087,18,15,19,-0.3335143,False,False
23088,10,15,30,-0.33351812,False,False
23089,34,6,31,-0.33351827,False,False
23090,46,3,8,-0.33352128,False,False
23091,22,6,30,-0.33352178,False,False
23092,13,6,29,-0.33352244,False,False
23093,28,12,29,-0.33352283,False,False
23094,26,9,2,-0.33352357,False,False
23095,46,2,33,-0.3335267,False,False
23096,35,6,40,-0.33352834,False,False
23097,22,3,43,-0.33352888,False,False
23098,44,16,6,-0.33353218,False,False
23099,12,5,6,-0.33353272,False,False
23100,40,8,36,-0.33353463,False,False
23101,23,15,33,-0.33353475,False,False
23102,22,12,43,-0.3335351,False,False
23103,32,8,43,-0.3335357,False,False
23104,42,11,22,-0.33354098,False,False
23105,46,3,19,-0.3335443,False,False
23106,9,14,24,-0.3335464,False,False
23107,18,15,25,-0.3335478,False,False
23108,21,11,4,-0.33354852,False,False
23109,37,6,29,-0.33355057,False,False
23110,43,7,14,-0.33355123,False,False
23111,46,3,34,-0.3335526,False,False
